result,desc
0535.jpg,"일은 하기 싫고 놀고만 싶은 날입니다.일자리가 들어오긴 하는데 당신 스스로 쳐 내고 , 그대신 놀러다닌다든지 연애에 빠지기 쉬운 날입니다. 그렇다면 당연히 오늘의 금전운은 별로 좋지 않겠지요. 실속없는 날입니다.당분간은 쓸 돈이 있을지 몰라도 어느샌가 손안의 모래알처럼 사라질 수도 있을 것입니다.현실을 직시하고 분수에 맞는 삶을 살아야 할 때입니다."
0536.jpg,현재 사업가라면 당신은 어느정도 성공한 분이라 할 수 있습니다.이제는 현실적인 욕심 보다는 보다 완성된 인생을 살기 위한 설계를 해야 하는 시기라고 할 수 있습니다. 후계자를 키울 때입니다.직장인이라도 오늘은 편안하게 일에 임할 수있는 행복한 날입니다.금전운 역시 큰 돈이 들어올 수 있는 좋은 날입니다.
0537.jpg,한마디로 빛좋은 개살구라 할 수 있는 날입니다.일은 잔뜩 벌려놨지만 수습이 안 될 수 있습니다.또한 자신의 일보다 다른 사람의 일을 도와주느라 더욱더 실속이 없을 수 있습니다.금전운 역시 들어오는 돈 보다 나가는 돈이 더 많습니다.남을 돕는 것도 중요하지만 무엇보다 자신의 일을 실속있게 처리하는 것이 우선이 아닐까요?
0538.jpg,현재 하고 있는 일이 당신에게 큰 돈을 벌어줄 정도는 아닙니다.그렇다고 다른 일을 시작하기에는 아직은 때가 아니구요.현재 하는 일이 더 번창하려면 다른 사람의 도움을 받아야 합니다.동업자를 구하면 좋겠습니다.금전운은 약간의 수입만 있는 날입니다.
0539.jpg,지금이 사업을 벌릴 기회인데 마음만 먹을 뿐 실천은 하지 못하고 있는 당신입니다.또한 사업 아이템이 당신에게 잘 맞는지도 다시한번 점검해야 할 시기 입니다.시대의 흐름을 잘 읽고 있는지도 확인해야 하는데자기 스타일에 빠져서 자칫하면 융통성을 발휘하지 못하여 기회를 놓칠 수도 있습니다.신중을 기해야 하는 날입니다.금전운은 나쁘지 않고 약간의 돈이 들어오는 날입니다.
0540.jpg,문서운이 들어오는 때입니다. 사업을 벌리거나 좋은 직장에 취업을 할 수 있는 때입니다.그러나 사업을 벌려만 놨지 자기것으로 야무지게 챙기지 못할 수 있는 단점이 있습니다.현실보다는 이상을 중시하는 당신의 마음이 문제입니다.금전운 역시 큰 돈이 들어오는 아주 좋은 날입니다. 그러나 자칫하면 남좋은 일 시킬 수 있습니다. 다른 사람을 돕거나 멋지게 살아가는 것도 중요하지만 일단은 자기것을 챙기는 것이 우선되어야 하지 않을까요?
0541.jpg,"현재 하고 있는 사업이 있다면 지금 당장은 잘 될지 몰라도다른 경쟁자가 치고 올라오고 있거나 아랫사람이 당신보다 더 힘을 키우고 있기 때문에경쟁자에게 밀릴 수 있습니다. 한마디로 지는 해라 할 수 있습니다. 그러나 정신적인 만족을 얻으려 한다면 오히려 지금이 기회일 수 있습니다.퇴직한 정승이 고향에 내려가서 후학을 가르치거나 못다 이룬 꿈을 이룰 수 있는 때와 비슷합니다. 보다 먼 미래, 자신의 정신적인 행복을 찾으러 떠나 보는 것도 좋을 듯 합니다.하지만 오늘의 금전운은 나쁘지 않습니다. 적당한 수입이 생기겠습니다"
0542.jpg,현실적으로 돈을 벌기보다는 정신적인 공부가 더 잘되는 때입니다.철학이나 예술을 하는분에게는 아주 적합한 날입니다.그러나 사업가에게는 불리한 날이지요. 이런 날은 주변 사람들과 친분을 쌓는것이 좋겠습니다. 정신적인 교감을 얻을 수 있을 것입니다.
0543.jpg,현재 하고 있는 일이 있다하더라도 만족하지 못하고 꿈만 쫓게 되는 당신입니다.그러나 그 꿈이 확실하지도 않아서 갈등만 많아질 뿐입니다.또한 꿈을 이루고자 하는 절실한 마음도 아니어서 이도 아닌 저도아닌 상황만 반복될 수 있습니다.현실과 이상을 적절히 조화시키는 삶이 되시길 바랍니다.오늘의 금전운은 좋지 않습니다. 손해보기 쉬운 날입니다. 조심하시기 바랍니다.
0544.jpg,직장인이라면 착실하게 일을 해 나가면 되는 날이지만 사업가라면 활발하게 일이 진행되기 보다는 약간은 정체기라 할 수 있을 정도로 차분한 날입니다.물론 금전적으로 손해는 없습니다. 다만 큰 돈이 벌리는 날은 아니므로이런 날은 그동안 미뤄두었던 공부나 주변 정리를 하는 것이 더 실속있게 보내는 방법이라 할 수있습니다. 또한 인간관리도 좋아지는 때입니다. 연락이 뜸했던 지인에게 연락을 해서 인맥관리를 하시기 바랍니다.
0545.jpg,"현재 하고 있는 일이 적성에 맞지 않는 것 같아서다른 일을 해 보려는 마음이 드는 날입니다.돈도 벌어야 겠고, 해보고 싶은 것은 많아서 어떤 것을 선택해야 할지 갈등이 많이 생기겠습니다.꿈을 쫓을 것인지, 현실을 택할 것인지를 다시한번 냉정하게 판단해 보는 하루로 삼으시기 바랍니다.금전운은 별로 좋지 못합니다. 쓸데없는데 지출만 많아지겠습니다."
0546.jpg,"현재 하고 있는 일이 있다고 해도 적성에 맞지 않는 것 같아서 관두고 싶은 마음이 크게 드는 날입니다. 일을 떠나서 자유롭게 살고 싶은 마음도 들 것입니다.그렇지만 지금은 적성을 따질 때가 아니라 현실적인 안정을 위해서 착실하게 돈을 버는 것이 우선인 때입니다.금전운은 큰 돈이 들어오는 날은 아니고, 양에 차지 않게 작은 돈만 겨우 들어오는 날입니다."
0547.jpg,오늘은 아무 일도 손에 잡히지 않고 허무함을 느끼는 날입니다.취미생활도 시들하고 전반적으로 무기력감을 느끼기 때문에 재미가 없는 날입니다.금전운 역시 돈이 묶이는 날입니다. 조심하시기 바랍니다.하지만 하루쯤은 현실에서 벗어나서 망중한을 즐기면서 보내는 것도 나쁘지는 않을 것입니다.
0548.jpg,일보다는 공부가 더 잘 되는 때입니다. 그러므로 현실적이기 보다는 정신적인 만족을 얻을때입니다.사업가에게는 그다지 좋은 날은 아니라고 할 수 있습니다.그동안 미뤄두었던 장부정리라든지 부족한 점을 배우고 채우는 날로 삼는다면 알차게 보낼 수 있을 것입니다. 금전운은 나쁘지 않습니다. 적당한 수입이 들어오는 날입니다.
0549.jpg,현실적이기 보다는 정신적인 만족을 얻고 싶은 당신이지만지금은 적성에 맞는 일을 하기 보다는 현실적으로 돈을 벌기 위해 일을 하는 때 입니다.그러므로 좀 고생스럽고 마음도 불편할 수 있습니다.하지만 안정된 미래를 위해서 오늘은 좀 참고 일에 전념하시기 바랍니다.금전운은 오늘은 별로 좋지 못합니다.일한 만큼 겨우 들어오는 날입니다.
0550.jpg,"현실적으로 돈을 벌고 성공해야 겠다는 마음보다는 ,정신적인 만족을 얻고 싶은 마음이 드는 날입니다. 마음만 먹지 말고 그동안 배워보고 싶었던 것을 책을 통해서 찾거나 , 적극적으로 취미생활에 도전해 보는 것도 좋습니다.물론 현실생활에 지장을 줄 정도는 되지 말아야겠지요.금전운은 나쁘지 않습니다. 일한 만큼 돈이 들어오는 날입니다."
0551.jpg,"하는 일이 겉으로는 잘 진행되 가는 듯 하지만 , 직장내에서 사람들간의 갈등이 많아지는 날입니다.그 갈등이 폭발할 수도 있습니다.그렇게 되면 일은 뒷전이 되고 금전운 역시 안좋아지겠지요.묵은 갈등이 있다면 순리대로 풀도록 노력해야 할 것입니다."
0552.jpg,마음은 멋진 인생을 살고 싶은데 현실은 그에 못미쳐서 마음이 허해지는 날입니다.그러나 아직은 갈길이 먼 어린학생과 같은 당신입니다.한발 한 발 착실하게 살아가다 보면 언젠가는 당신이 꿈꾸는 삶을 살 수 있을 것입니다.현실에 만족하는 하루가 되시길 바랍니다.금전운은 손해는 안 보지만 약간의 돈만 들어오는 날입니다.
0553.jpg,사업이나 직장일은 무난하게 흘러가는 날입니다.너무 심심할 정도로 무난하다 보니 자꾸 다른 생각이 들 수가 있는데시간만 무의미 하게 보내지 말고 취미생활에 빠져 보는 것도 좋겠습니다.금전운은 나쁘지 않습니다. 적당한 정도의 수입이 생기는 날입니다.
0554.jpg,현재 하고 있는 일이 있다면 안정권에 접어들어서 평안한 시기를 맞이하겠습니다.금전운 역시 만족할 만큼의 적당한 수입이 들어오는 날입니다.너무 편안하다 보면 자칫하면 행복을 못느낄 수 있지만사실은 이 시기가 가장 행복한 시기임을 느끼고 오랫동안 유지하려는 마음을 갖는 것이 좋지 않을까 합니다.
0555.jpg,"현재 사업가라면 당신은 아주 잘 운영하고 있는 분입니다. 금전운 역시 좋습니다. 자기 분수에 맞는 돈이 들어오는 때입니다.하지만 현실의 행복에 만족하는 분이기 보다는 정신적인 만족을 찾으려끊임없이 도전하는 타입입니다.그러므로 현재의 일도 중요하지만 보다 먼 미래를위해서, 완성된 삶을 위해서 공부를 해 보시는 것은 어떤가요? 충분한 능력을 갖고 있는 당신이므로 철학, 종교, 예술,,등에 도전해 보시기 바랍니다."
0600.jpg,돈을 벌고 있긴 하지만 마음의 갈등이 끊이지 않는 당신 입니다.어떤 것을 해도 마음에 쏙 들지 않는 때이므로 현재 하는 일이 자칫하면 오래 가지 ?못할 수 있습니다.돈을 버는 목적이 무엇이었는지 다시한번 냉정하게 판단해 보아야할때입니다.금전운은 나쁘지 않습니다.적당한 수입이 들어오는 날입니다.
0601.jpg,돈버는 일에 전념해야 할지 연애에 신경을 써야 할지 혼란스러워서 오히려 둘다 되지 않는 안좋은 날입니다.일은 일이고 사랑은 사랑일 뿐이지요. 일단은 현실에 충실한 날이 되시길 바랍니다.오늘의 금전운은 좋지 못합니다. 손해 볼 수 있는 날이니 조심하시기 바랍니다.
0602.jpg,오늘의 금전운은 좋습니다.다만 혼자의 힘으로 돈이 벌리기 보다는 타인의 도움으로 금전운이 좋아지는 것이기 때문에댓가를 지불하게 됩니다.그 타인이 이성일 경우도 있습니다.이성간의 거래인지 단순한 거래인지를 정확히 구분해야 뒷탈이 없을 것입니다.
0603.jpg,"주변사람들로 인해서 돈이 새는 날입니다.주변 사람들의 사탕발림같은 말에 넘어가기 때문이지요.더 많은 돈을 벌수 있지 않을까, 더 빨리 벌 수 있지 않을까,, 하는 조급한 마음이 원인입니다.늦더라도 착실하게 일을 하는 것이 가장 돈을 잘 버는 지름길이라는 것을 명심하시기 바랍니다."
0604.jpg,벌려놓은 사업이 겉으로는 멋있게 돌아갈지 몰라도 사실은 속빈 강정이 될 수있습니다.당신이 생각하는 것 만큼 현실이 따라주지 않는 날입니다.그러나 현실이 받쳐 주지 않는 것인지현실성이 아예 없는 일인지를 냉정하게 판단해 보아야 할 때가 아닌가 합니다.금전운 역시 지출만 많고 수입은 별로 없는 날입니다.
0605.jpg,"하는 일이 심심하고 지루하게 흘러가는 날입니다.금전운 역시 손해보지는 않지만 크게 돈이 들어오는 날도 아니므로,,저녁때는 지루함을 달래기 위해서 사람들과 술자리를 갖게 되는데과소비로 이어질 수 있고, 인맥관리를 하느라 지출이 많아질 수 있습니다. 적당한 소비를 해야할 때입니다."
0606.jpg,하는 일 자체는 잘 되고 금전운 역시 좋은 날입니다.하지만 정작 당신은 이 일을 마음에 들지 않아할 수 있습니다.자신의 적성에 맞지 않는다는 생각에 마음이 떠나 있기 때문입니다.다른 것은 현실성이 부족하거나 그저 하고 싶은 마음만 있는 것일 수 있습니다. 하고 싶은 것과 실제로 해 낼 수 있는 것은 다른 것이지요.
0607.jpg,사업을 벌려 놓고 있는 당신 이라면오늘이 막바지 고비입니다. 금전도 바닥을 쳐서 사업이 어려운 위기에 처할 수 있습니다.하지만 오늘만 버티면 내일 부터는 숨통이 트이고좀더 시간이 지나면 사업이 번창하게 됩니다.조금만 더 힘을 내시어 사업에 전념하시기 바랍니다.
0608.jpg,현재 하고 있는 사업이 있다면 일도 잘 풀리고 금전운 역시 아주 좋은 날입니다.하지만 사람좋다는 소리를 듣는 당신이기에직원이나 주변 사람들을 강하게 끌고 가지 못하는 단점이 있습니다.그렇게 되면 그 사업이 오래가지 못할 수도 있지요.카리스마를 강하게 보이는 리더자가 되신다면 보다 완성도 있는 사업이 되지 않을까요?
