result,desc
0728.jpg,"소심해서 연애를 잘 하지 못했던 당신이라도 오늘은 활기가 넘치고 이성을 만날 자신감이 생기는 날입니다. 소개팅을 한다면 더할 나위 없이 좋겠지요.현재 만나는 이성이 있다면 그동안 권태기였던 사이라도 다시 새로운 감정이 생겨나는 날입니다.새출발을 하는 의미로 짧게라도 여행을 간다든가, 교외로 드라이브를 나가는 것도 좋은 방법일 것입니다."
0729.jpg,애정운이 좋지 않은 날입니다. 의견다툼이 생기거나 오해가 생겨서 틀어지기 쉬운 날입니다.그러나 아직은 헤어질 때는 아닙니다. 인연이 많이 남아있기 때문입니다.하지만 벌써부터 다투게 된다면 지치게 되지요.조급한 마음을 버리고 천천히 이해시키려 해야할 것입니다. 또한 당신 역시 상대방을 이해하는 마음을 가져야 하는 것 역시 당연한 일이지요.
0730.jpg,연인끼리 멀어졌더라도 오늘은 또다시 가까워지는 날입니다. 새출발을 하는 의미로 여행을 간다면 더 없이 좋을 것입니다.쏠로라도 오늘은 여행길에서 멋진 이성을 만날 수 있습니다. 베낭을 매고 여행을 떠나보시지요.
0731.jpg,"마음이 조급해서 오히려 일을 그르치는 날입니다.좋아하는 사람에게 성급하게 다가가다 오히려 툇자를 맞는다거나, 연인끼리 서로 이해를 받기만 바라다 보니 마찰이 생겨서 다툼이 일어날 수 있습니다. 모든 것이 조급한 마음때문입니다. 급할 수록 돌아가란 말이 있듯이 한번 더 생각한 후에 행동한다면 문제는 쉽게 해결될 것입니다. 오늘 계획한 일이 있다면 꼭 오늘이어야 하는지 한 번더 생각하시기 바랍니다."
0732.jpg,데이트가 무산될 수 있는 날입니다.교통수단때문이기도 하고 사고가 난다거나 예상치 못한 일로 인해서 안 좋은 일이 생길 수도 있습니다. 미리 대비 하시고 조심하시기 바랍니다.오래된 연인이라면 묵었던 갈등이 폭발하는 날이기도 합니다. 조금씩 양보하고 배려하려는 마음이 필요할 때입니다.
0733.jpg,적극적이고 의욕적이던 당신이라도 오늘은 왠지 게을러져서 이성을 만날 마음이 없어지는 날입니다.준비없이 데이트를 한다면 실패할 것입니다. 의욕이 없을 수록 데이트를 즐길 계획을 세워서 나가야 할 것입니다. 물질이 있는 곳에 마음이 있다는 말이 있듯이상대방을 위한 작은 선물을 준비해 나간다면 더욱더 즐거운 데이트를 즐길 수 있을 것입니다.
0734.jpg,여행지에 가서 이성을 만날 수 있겠습니다.처음 본 사이라도 급속도로 가까워지겠고 즐거운 데이트를 할 수 있습니다.현재 사귀는 이성이 있다면 멀리 여행을 떠나도 좋을 것입니다.새롭게 만난 기분이 들어서 권태기를 극복할 수 있는 좋은 방법이 되겠습니다.
0735.jpg,"자칫하면 연인과 이별할 수 있는 날입니다.그러나 이별 여행을 떠나게 되면 다시 사귈 수 있습니다.현재 쏠로 라면 오늘은 여행을 떠나도 새로운 인연을 만나기 힘든, 외로운 날이 되겠습니다."
0736.jpg,현재 사귀는 이성이 있다 하더라도 당신의 주변에 다른 이성이 많이 꼬이게 되는 날입니다.활동성이 좋고 일도 바쁘게 돌아가는 날이어서 여러 사람을 많이 만나게 되기 때문입니다. 당신에게는 좋은 일이지만 상대방에게는 상처가 될 수 있습니다. 교통정리를 잘 하시기 바랍니다.
0737.jpg,"원래 바쁘고 급한 당신이지만 오늘은 특히 더 바쁘고 정신없이 지나가는 날입니다.우연히 만나는 이성도 많겠습니다. 그러나 짧은 만남이 되겠고, 부적절한 만남도 있을 수 있습니다.현재 연인 사이라면 자칫하면 이별수도 있을 수 있는 날입니다.서로간에 참을성이 없어져서 사소한 다툼이 크게 번질 수도 있기 때문입니다.참을인 (忍) 자를 새기시기 바랍니다."
0738.jpg,"상대방은 나름대로 당신에게 최선을 다하는데, 당신 마음에 들지 않는부분이 많아서 자꾸 다툼이 생기는 날입니다.상대방을 너무 만만하게 보는 것은 아닌지요? 상대방은 생각보다 강한 분입니다. 너무 자신의 입장만 주장한다면 서로 헤어질 수도 있습니다. 서로를 배려하고 이해하려는 마음의 여유를 갖아야할 때입니다."
0739.jpg,연인끼리 은근히 다툼이 생기는 때입니다. 물론 서로 잘 맞는 부분도 많은 무난한 커플이긴 합니다. 그러나 완벽하게 마음에 들지는 않기 때문에 갈등이 생기는 것이지요.그러나 조금 부족한 사람들끼리 만나서 완벽한 한 쌍을 만들어가는 것이 연애가 아닐까요? 완벽한 상대를 원하기 전에 당신이 부족한 부분을 매꿔주고 배려해주는 마음을 먹어보는 것은 어떨까요?
0740.jpg,만난지 얼마 되지 않은 사이라도 결혼까지 생각할 정도로 가까워지는 때입니다.책임감있고 멋진 이성을 만났기 때문입니다. 물론 조급한 결정일 수 있으니 천천히 알아가는 것이 필수이겠지요. 오래된 연인들은 오히려 다툼이 생길 수 있습니다. 서로 주도권을 가지려 하기 때문이지요. 이때 필요한 것이 서로를 배려하고 사랑하는 마음이겠지요?
0741.jpg,"연인끼리 다툼이 심해지는 때입니다.사랑하려고 만난 사이인지 전쟁하려고 만난 사이인지 모를 정도로 아웅다웅 하는 날입니다.그러나 연애는 행복하자고 하는 일이니,,누구하나는 양보를 해야 하지 않을까요?근본부터 다시 생각해야 할 것입니다. 서로 사랑하는 사이인지, 서로 필요한 존재인지,, 를요."
0742.jpg,관심있는 이성에게 적극적으로 다가가고 싶은 마음때문에 조급한데상대방은 당신을 친구로 생각하고 있다고 합니다. 급할 수록 돌아가라는 말이 있듯이 좋아하는 마음을 직접적으로 표현하기 보다는 상대방을 이해하는 편안한 친구로 다가간다면 상대방의 마음이 오히려 열리지 않을까 합니다. 오늘은 애정운보다 우정운이 좋은 날이기때문입니다.
0743.jpg,연인끼리 의견다툼이 심해지는 날입니다. 마음이 조급하여 자기 주장만을 하게 되기 때문입니다.상대방이 내 마음을 몰라주어 서운한 마음이 들 것입니다. 그러나 당신은 정작 상대방을 이해하고 배려하려는 마음을 갖고 계신지요?쏠로 역시 오늘 소개팅을 한다면 의견이 맞지 않아서 마찰이 생길 수 있습니다. 조급하게 행동하고 이해를 받기만을 바라기때문입니다. 상대방의 의견에 귀를 기울이시기 바랍니다.
0744.jpg,마음에 드는 이성과 빨리 가까워지고 싶지만 아직은 연인사이로 발전하기는 힘든 때입니다. 아직은 친구사이로 지내게 되는때입니다. 조급하게 대쉬한다면 오히려 일을 그르칠 수가 있을 것입니다. 급할 수록 돌아가라는 말이 있듯이 친구처럼 편안한 관계로 지내면서 서서히 가까워지는 것이 좋겠습니다.
0745.jpg,이성과 마찰이 생기거나 의견다툼이 생길 수 있는 날입니다. 성급하게 행동하여 상대방으로 부터 오해를 사기 때문입니다. 자칫하면 이미지를 상할 수 있으니 차분하고 매너있는 행동을 해야할 것입니다.애정운 역시 좋지 않은 날입니다. 섣부르게 데이트를 하기 보다는 사전에 철저히 계획을 세워서 나가는 것이 좋겠습니다.
0746.jpg,애정운이 좋지 않은 날입니다. 연인과 오래전 부터 있어오던 갈등이 다시 드러나서 다툼이 심해지질 수 있습니다.그러나 묵은 갈등이기 때문에 결론도 쉽게 나지 않고 혼란스러워 지기만 할 뿐입니다.이럴때는 다시 처음으로 돌아가는 것이 중요합니다. 가장 근본적인 문제가 무엇인지를 다시한번 냉정하게 판단해 보아야 할 때입니다.
0747.jpg,낭만을 즐기려는 당신에게는 오늘은 아주 심심한 날이 되겠습니다.이성과 데이트를 하더라도 어색하기만 하고 서로 통하지도 않는 것 같은 마음이 들어서 점점 더 멀어질 수 있습니다. 그러므로 데이트를 나가기 전에 철저하게 계획을 세워야 할 것입니다.놀이동산에서 데이트는 어떤가요?
0748.jpg,오늘 만나는 이성과는 서로 마음이 잘 통하는 사이가 될 수 있습니다.절친이 되어서 지적인 대화도 잘 통하고 미래를 꿈꾸기도 할 정도로 괜찮은 이성을 만나게 됩니다.서로 어색한 사이라도 먼저 마음을 드러내면 당신을 이해하고 받아들여서 깊은 사이가 될 수 있을 것입니다.
0749.jpg,그동안 서로를 잘 이해한다고 생각했던 연인 사이라도 오늘은 의견이 몹시 안맞아서 서운한 감정이 드는 날입니다. 권태기라고 볼 수 있지요. 그러나 당신이 먼저 상대방을 이해하려는 마음은 없으신지요?먼저 손을 내밀고 화해를 신청한다면 상대방 역시 마음이 많이 풀릴 것이라고 봅니다.
0750.jpg,현재 만나고 있는 이성과는 당신과 성격은 전혀 반대지만 궁합은 아주 잘맞는 커플입니다.그러므로 서로 맞지 않는다는 불만만 갖을 것이 아니라 자신에게 없는 점을 갖고 있는 상대방을 이해하려는 마음을 먹어야할 것입니다.
0751.jpg,현재 만나는 이성과 오늘은 서로간에 신경전이 극에 달하는 날입니다.이성적으로 판단하는 것 같지만 사실은 지극히 감성적으로 상황을 판단하게 되므로 과민하게 반응하고 행동할 수 있습니다. 나중에 후회할 일도 생길 것입니다. 상처를 주는 말이나 행동을 자제해야 할 것입니다. 내 생각만 전달하려 하지 말고 상대방의 의견을 먼저 들어주려 노력해야할 때입니다.
0752.jpg,당신은 적극적으로 데이트를 하고 싶은데 상대방은 그 마음을 몰라주어서 답답해 지는 날입니다.그러나 당신이 너무 조급한 것은 아닌지요. 상대방은 아직 당신에게 마음을 다 준것은 아니기 때문에마음을 열때까지 기다려 주면서 천천히 가까워 지는 것이 좋은 방법이 아닐까 합니다.상대방이 좋아하는 취미를 같이 즐겨본다면 자연스럽게 가까워지지 않을까요?
0753.jpg,"현재 만나고 있는 이성이 있다면 상대방은 당신을 친구 정도로 생각하고 있습니다.반면 당신은 상대방과 적극적으로 더 가까워 지고 싶은 마음이 강하지요.상대방의 마음을 사고 싶다면 반대로 무심한 듯, 냉정하게 행동해야 하지 않을까 합니다.사랑의 기본은 밀고 당기기니까요."
0754.jpg,현재 만나고 있는 이성과는 친구와 연인 사이같이 편안한 관계가 되는 날입니다.그러나 반대로 뜻뜨미지근한 관계라 할 수도 있지요. 보다 확실한 관계를 원하신다면마음만 조급하게 먹을 것이 아니라 당신이 먼저 강하게 리드를 해야 하지 않을까요?또는 상대방이 적극적으로 다가오도록 질투심을 유발하는 방법도 써 보는 것은 어떨까요?
0755.jpg,오늘 만나게 될 이성은 멋지고 지적인 사람일 것입니다.반면 자존심 또한 무척 강해서 왠만해선 자기의 마음을 열기가 쉽지 않은 타입입니다.상대방의 자존심을 세워주면서 재밌게 해 준다면 저절로 마음이 열리지 않을까요?유머있는 이성에게 마음이 끌리는 이유일 것입니다.
0800.jpg,새로운 이성을 만날 수 있는 날입니다. 하지만 외모나 조건만 따지게 될 수 있습니다.물론 조건이 중요하지요. 그러나 양에 차는 사람을 찾기가 힘들어서 결국에는 다시 쏠로로 지낼 수도 있겠습니다.현재 만나고 있는 이성이 있다면 역시 조건에만 치중할 수 있습니다.조건과 사랑을 적절히 조율하려는 마음이 필요하겠습니다.
0801.jpg,만나는 이성이 양에 차지 않아서 헤어지려는 마음이 생기게 되는 날입니다.그러나 취사선택이 너무 극단적인 것은 아닌지요?현실적인 조건도 중요하지만 진심으로 사랑하는 마음이 우선되어야 할 때입니다.
0802.jpg,이성으로 부터 선물을 받거나 물질적인 즐거움을 느끼는 날입니다. 당신도 역시 상대방을 위해서 선물을 준비하는 것은 어떤가요?오늘 처음 이성을 만난다면 역시 조건이나 외모가 괜찮은 사람을 만나겠습니다.조건과 사람됨됨이가 조화를 이루는지 신중하게 판단해보아야 할 것입니다.
0803.jpg,"연인끼리 현실적인 장벽으로 인해 다툼이 생기는 날입니다.그러나 현실적인 면에만 너무 치중한 것은 아닌지요? 손해보지 않으려는 냉정한 마음이 두 사람을 갈라놓을 수도 있을 것입니다.서로간에 진심으로 사랑하는 마음이 있는지, 근본 문제부터 다시 점검해야 할 것입니다."
